"","X","Stationidentifier","Stationnumber","Observationtime","Stationlatitude","Stationlongitude","Stationelevation","Showalterindex","Liftedindex","LIFTcomputedusingvirtualtemperature","SWEATindex","Kindex","Crosstotalsindex","Verticaltotalsindex","Totalstotalsindex","ConvectiveAvailablePotentialEnergy","CAPEusingvirtualtemperature","ConvectiveInhibition","CINSusingvirtualtemperature","EquilibrumLevel","EquilibrumLevelusingvirtualtemperature","LevelofFreeConvection","LFCTusingvirtualtemperature","BulkRichardsonNumber","BulkRichardsonNumberusingCAPV","Temp.K.oftheLiftedCondensationLevel","Pres.hPa.oftheLiftedCondensationLevel","Meanmixedlayerpotentialtemperature","Meanmixedlayermixingratio","X1000hPato500hPathickness","Precipitablewater.mm.forentiresounding","TS"
"338",1,"YBBN",94578,"111001/0000",-27.38,153.13,5,4.41,3.89,3.67,133.02,19.3,15.9,28.9,44.8,6.75,16.51,-294.9,-274.88,625.2,566.99,671.54,679.98,0.09,0.21,280.08,863.38,292.1,7.32,5559,19.4,0
"339",1,"YBBN",94578,"111006/0000",-27.38,153.13,5,6.95,3.08,2.81,90.59,25,18.5,21.9,40.4,61.53,77.15,-12.23,-9.31,740.61,740.21,895.72,911.51,2.31,2.89,286.07,957.03,289.71,9.89,5559,28.88,0
"340",1,"YBBN",94578,"111007/0000",-27.38,153.13,5,2.57,1.93,1.59,158.81,27.8,21.6,24.1,45.7,9.08,22.48,-2.6,-0.86,650.58,632.42,911.49,915.83,0.56,1.38,285.99,925.25,292.42,10.18,5598,28.79,1
"341",1,"YBBN",94578,"111011/0000",-27.38,153.13,5,5.16,-0.14,-0.43,70.4,22.9,16.7,26.7,43.4,98.39,152.41,-98.09,-70.47,472.59,465.98,812.73,826.39,2.19,3.39,284.77,894.19,294.02,9.77,5589,20.28,0
"342",1,"YBBN",94578,"111012/0000",-27.38,153.13,5,4.52,-1.68,-2.11,61.58,11.3,16.5,27.5,44,284.07,412.78,-5.97,-5.9,339.55,338.34,891.95,894.98,7.27,10.57,287.71,928.1,293.92,11.36,5608,23.14,0
"343",1,"YBBN",94578,"111013/0000",-27.38,153.13,5,0.4,-3.45,-3.97,148.01,25.6,23.6,25.1,48.7,913.03,1057.11,-9.64,-4.97,282.58,282.18,906.28,919.63,28.3,32.76,289.78,943.33,294.66,12.81,5616,29.91,0
"344",1,"YBBN",94578,"111014/0000",-27.38,153.13,5,1.45,-1.83,-2.29,126.18,27.6,22,25.5,47.5,306.26,410.35,-0.16,-0.06,388.21,386.63,948.57,952.74,12.91,17.3,289.76,964.01,292.82,12.49,5619,31.49,1
"345",1,"YBBN",94578,"111015/0000",-27.38,153.13,5,2.2,-0.64,-1.11,174.38,31.1,18.9,26.9,45.8,209.77,291.77,-155.62,-121.72,383.43,383.1,746.37,759.7,6.74,9.37,289.22,935.64,294.78,12.46,5656,31.43,1
"346",1,"YBBN",94578,"111017/0000",-27.38,153.13,5,4.15,1.57,1.22,134.4,0.1,20.3,22.9,43.2,32.7,53.27,0,0,716.16,714.95,927.2,927.2,2.58,4.2,286.66,927.2,292.93,10.61,5619,26.85,0
"347",1,"YBBN",94578,"111018/0000",-27.38,153.13,5,8.19,5.14,5.11,60.4,-21.8,18.2,21.5,39.7,17.67,23.93,-3.86,-0.78,795.55,794.22,866.83,875.12,1.38,1.87,280.1,880.03,290.53,7.18,5556,17.77,0
"348",1,"YBBN",94578,"111019/0000",-27.38,153.13,5,7.47,5.16,5.03,89.39,-3.2,18.8,21.1,39.9,7.47,12.65,-12.78,-8.57,790.71,790.48,889.69,896.25,27.34,46.32,282.93,920.56,289.72,8.33,5568,19.61,0
"349",1,"YBBN",94578,"111020/0000",-27.38,153.13,5,7.74,6.35,6.18,110.99,-14.1,18.7,19.9,38.6,10.53,14.02,-7.11,-4.56,807.94,806.53,860.41,865.09,0.97,1.3,281.45,886.5,291.31,7.81,5591,18.66,0
"350",1,"YBBN",94578,"111021/0000",-27.38,153.13,5,4.65,2.64,2.48,120,6.7,20.9,22.7,43.6,4.66,7.37,-9.01,-6.15,825.3,823.82,863.76,872.61,0.59,0.93,283.59,898.25,292.43,8.92,5609,21.14,0
"351",1,"YBBN",94578,"111022/0000",-27.38,153.13,5,9.5,6.75,6.42,92.01,-0.8,15,18.7,33.7,11.06,15.85,-24.98,-17.32,785.1,784.12,838.82,852.52,1.1,1.58,285.23,916.69,292.42,9.76,5621,23.32,0
"352",1,"YBBN",94578,"111023/0000",-27.38,153.13,5,16.05,7.03,6.79,30.98,-7.7,4.5,18.5,23,2.57,9.83,-15.44,-5.62,851.93,829.45,879.77,890.7,0.68,2.62,284.47,906.34,292.58,9.38,5624,20.81,0
"353",1,"YBBN",94578,"111024/0000",-27.38,153.13,5,10.69,8.34,8.01,123.41,6.3,13.7,17.1,30.8,0.21,1.46,-25.47,-17.29,853.27,850.88,864.57,871.44,0.04,0.27,285.15,909.15,293.03,9.8,5650,20.89,0
"354",1,"YBBN",94578,"111026/0000",-27.38,153.13,5,2.06,0.94,0.47,159.78,28.8,21,22.9,43.9,185.15,248.57,-10.31,-7.42,294.83,294.08,895.74,900.8,11.85,15.91,288.71,923.13,295.4,12.2,5663,35.64,0
"355",1,"YBBN",94578,"111027/0000",-27.38,153.13,5,2.61,0.98,0.54,143.39,26,20.2,24.3,44.5,8.85,26.22,-50.22,-38.01,548.11,370.75,765.72,771.75,0.46,1.35,288.31,934.73,293.94,11.73,5646,34.03,0
"356",1,"YBBN",94578,"111031/0000",-27.38,153.13,5,5.13,5.37,4.94,206.01,-16.4,18.2,19.1,37.3,0,0.05,-1.54,-1.05,924.51,920.36,927.1,928.35,0,0,288.48,932.82,294.28,11.89,5682,29.79,0
"357",1,"YBBN",94578,"111103/0000",-27.38,153.13,5,5.69,-1.24,-1.68,68.78,12.9,13.5,27.5,41,468.26,596.03,-130.8,-85.46,235.6,235.4,772.89,794.97,11.49,14.63,288.78,922.31,295.55,12.27,5663,24.04,0
"358",1,"YBBN",94578,"111104/0000",-27.38,153.13,5,5.9,3.91,3.51,139.2,10,17.8,20.9,38.7,2.5,4.86,-11.18,-1.04,809.77,801.59,834.27,894.18,0.08,0.16,286.47,907.91,294.5,10.71,5656,26.09,0
"359",1,"YBBN",94578,"111105/0000",-27.38,153.13,5,5.9,3.02,2.68,105.21,2.4,18.4,21.3,39.7,15.91,23.41,-10.67,-4.34,791.3,789.51,859.72,876.2,0.9,1.33,286.3,913.85,293.77,10.53,5645,26.05,0
"360",1,"YBBN",94578,"111111/0000",-27.38,153.13,5,11.55,0.06,-0.46,40.02,9.7,2.3,26.3,28.6,130.4,183.29,-8.7,-7.26,298.65,297.48,900.42,901.02,5.08,7.15,289.62,929.29,295.77,12.86,5695,30.28,0
"361",1,"YBBN",94578,"111115/0000",-27.38,153.13,5,1.69,2.7,2.25,117.78,29.7,17.3,28.3,45.6,0,0.09,-957.1,-844.99,314.78,313.66,315.77,319.14,0,0,285.32,854.45,298.45,10.56,5738,30.69,0
"362",1,"YBBN",94578,"111116/0000",-27.38,153.13,5,6.97,0.4,-0.1,46.02,7.9,8.9,28.9,37.8,119.6,152.65,-571.17,-408.8,300.25,298.74,492.21,502.41,25.99,33.17,288.04,896.57,297.18,12.03,5723,22.45,0
"363",1,"YBBN",94578,"111118/0000",-27.38,153.13,5,6.83,0.59,0.14,73.62,8.7,13.9,24.9,38.8,17.36,28.74,-330.89,-94.53,424.41,423.77,475.55,666.12,3.61,5.98,287.6,906.68,295.78,11.57,5675,22.82,0
"364",1,"YBBN",94578,"111123/0000",-27.38,153.13,5,5.08,1.53,0.83,191.82,29.2,15.9,21.9,37.8,35.45,74.91,-9.01,-5.35,400.48,392.5,898.12,904.61,3.73,7.88,290.96,917.45,298.23,14.21,5734,41.77,0
"365",1,"YBBN",94578,"111127/0000",-27.38,153.13,5,11.3,2.16,1.55,88.41,-23.5,7.3,22.3,29.6,13.24,41.81,-87.53,-49.72,752.03,747.27,797.69,828.84,0.29,0.93,289.08,890.67,298.82,12.98,5732,21.99,0
"366",1,"YBBN",94578,"111128/0000",-27.38,153.13,5,3.94,-0.82,-1.55,142.79,2.3,16.9,23.9,40.8,271.21,439.32,-57.66,-31.09,261.43,261.32,808.46,829.68,14.37,23.27,291.05,914.21,298.62,14.34,5724,31.09,0
"367",1,"YBBN",94578,"111129/0000",-27.38,153.13,5,9.03,-0.31,-0.68,47.6,-8.9,10.3,24.3,34.6,109.3,162.33,-26.86,-3.87,317.33,316.45,817.58,877.47,23.41,34.77,289.11,905.35,297.45,12.77,5701,28.73,0
"368",1,"YBBN",94578,"111130/0000",-27.38,153.13,5,3.36,-0.13,-0.72,143.18,-3.4,19.6,21.5,41.1,257.01,348.34,-5.19,-0.66,277.26,274.43,884.05,918.09,56.23,76.21,290.57,928.36,296.82,13.68,5706,33.01,0
"369",1,"YBBN",94578,"111201/0000",-27.38,153.13,5,0.64,-1.78,-2.08,166.98,35.4,21.3,25.1,46.4,290.15,374.6,-42.89,-25.42,370.93,368.5,798.28,815.71,25.09,32.39,288.92,890.88,298.63,12.82,5696,39.32,1
"370",1,"YBBN",94578,"111204/0000",-27.38,153.13,5,8.05,4.83,4.62,102,-15.5,14.5,21.5,36,4.01,11.9,-7,-4.42,755.24,749.88,867.18,871.02,0.12,0.35,285.05,886.25,295.06,9.98,5656,23.66,0
"371",1,"YBBN",94578,"111209/0000",-27.38,153.13,5,8.86,6,5.63,132.59,21.5,15.3,17.9,33.2,7.23,10.64,-0.4,-0.08,848.29,831.24,883.84,885.85,0.34,0.5,285.66,888.17,295.52,10.37,5672,29.47,0
"372",1,"YBBN",94578,"111211/0000",-27.38,153.13,5,2.56,0.25,-0.04,175.01,25.5,17.5,25.5,43,207.44,307.1,-187.2,-155.34,241.78,241.66,741.3,770.69,9.38,13.88,290.6,919.65,297.65,13.87,5720,36.15,1
"373",1,"YBBN",94578,"111212/0000",-27.38,153.13,5,0.2,-2.81,-3.11,224.01,34.8,21.5,24.9,46.4,573.89,673.69,-19.45,-10.73,278.11,277.66,840.72,858.15,16.31,19.14,290.44,899.38,299.4,14.03,5719,43.53,0
"374",1,"YBBN",94578,"111213/0000",-27.38,153.13,5,5.32,-0.82,-1.31,229.17,6.5,14.3,27.3,41.6,60.26,143.02,-149.9,-89.61,402.86,395.65,632.33,767.13,1.05,2.49,286.82,882.79,297.23,11.28,5674,23.26,0
"375",1,"YBBN",94578,"111214/0000",-27.38,153.13,5,3.09,-2.36,-2.9,113,-13.7,19.3,25.3,44.6,571.51,737.76,-17.98,-10.07,280.69,280.22,856.34,882.75,20.57,26.56,289.22,919.21,296.28,12.68,5658,25.18,0
"376",1,"YBBN",94578,"111215/0000",-27.38,153.13,5,2.28,1.67,1.26,187.59,12.8,21.8,22.5,44.3,19.89,35.46,-2.21,-1.4,677.97,639.12,936.42,938.73,1.14,2.04,289.03,962.22,292.25,11.95,5629,32.91,0
"377",1,"YBBN",94578,"111216/0000",-27.38,153.13,5,4.75,3.08,2.85,150.99,25.1,20.4,20.9,41.3,21.88,32.13,-5.65,-2.97,764.24,753.75,882.57,887.63,0.65,0.96,285.21,898.82,294.05,9.95,5612,32.53,0
"378",1,"YBBN",94578,"111218/0000",-27.38,153.13,5,8.9,8.08,8.22,157.6,4.5,15.9,16.7,32.6,7.11,12.45,-16.29,-13.22,770.37,767.22,854.85,861.09,0.41,0.72,285.63,910.8,293.37,10.09,5660,31.25,0
"379",1,"YBBN",94578,"111219/0000",-27.38,153.13,5,10.5,7.24,7.09,101.38,14.8,13.6,17.1,30.7,14.84,25.34,-10.7,-2.96,794.15,789.57,856.28,880.18,1.37,2.34,285.86,901.5,294.47,10.35,5688,28.73,0
"380",1,"YBBN",94578,"111221/0000",-27.38,153.13,5,6.59,2.09,1.6,111.4,21.7,15.5,22.5,38,11.88,21.07,-85.6,-52.68,399.1,398.41,674.53,684.04,1.87,3.31,287.29,895.02,296.56,11.47,5677,32.59,0
"381",1,"YBBN",94578,"111222/0000",-27.38,153.13,5,4.75,1.53,1.37,150.59,17.8,18,22.5,40.5,7.16,14.12,-13.85,-5.36,791.02,669.51,832.84,844.6,1.45,2.86,287.57,899.13,296.45,11.63,5678,30.87,0
"382",1,"YBBN",94578,"111224/0000",-27.38,153.13,5,2.65,-2.47,-2.83,172.8,27.3,19.9,23.9,43.8,486.53,598.26,-2.21,-0.13,264.68,264.31,897.94,916.11,297.33,365.6,290.45,920.25,297.45,13.71,5682,40.05,0
"383",1,"YBBN",94578,"111225/0000",-27.38,153.13,5,5.62,2.38,2.01,164.41,12.5,17.3,22.3,39.6,5.25,14.19,-12.6,-5.19,817.5,784.47,823.31,836.87,0.86,2.31,285.13,862.47,297.46,10.31,5676,24.14,0
"384",1,"YBBN",94578,"111227/0000",-27.38,153.13,5,-0.65,-2.46,-2.67,228.81,28.2,21.8,26.3,48.1,449.61,542.51,-107.45,-79.13,262.34,261.34,756.08,769.52,11.27,13.6,290.11,902.76,298.72,13.67,5713,40.05,0
"385",1,"YBBN",94578,"111231/0000",-27.38,153.13,5,2.63,-0.45,-0.84,133.19,10.2,21.2,24.1,45.3,162.53,216.31,-10.29,-5.25,330.02,329.21,864.16,879.67,147.73,196.61,287.35,914.42,294.8,11.26,5638,26.51,0
"386",1,"YBBN",94578,"120101/0000",-27.38,153.13,5,5.2,4.77,4.44,149.2,2.1,19.7,20.5,40.2,0.6,1.87,-9.3,-7.19,786.51,784.49,794.71,796.57,0.25,0.76,283.05,864.6,295.07,8.94,5648,21.53,0
"387",1,"YBBN",94578,"120102/0000",-27.38,153.13,5,8.19,6.26,5.95,120.58,-3,16.4,18.7,35.1,1.34,4.34,-9.22,-4.22,828.54,826.72,846.44,853.91,0.81,2.61,283.42,865.46,295.38,9.17,5674,19.5,0
"388",1,"YBBN",94578,"120103/0000",-27.38,153.13,5,6.85,4.34,3.99,129.79,-6.5,17.5,20.1,37.6,6.37,10.93,-16.44,-11.78,814.51,810.37,854.19,862.89,0.59,1,285.08,888.42,294.89,9.97,5681,21.81,0
"389",1,"YBBN",94578,"120105/0000",-27.38,153.13,5,5.35,1.57,1.04,149.21,19.3,17.7,20.7,38.4,17.59,29.93,-2.27,-0.93,816.63,813.97,900.28,925.28,2.51,4.27,290.07,935.67,295.64,13.14,5713,31.98,0
"390",1,"YBBN",94578,"120110/0000",-27.38,153.13,5,8.21,-0.13,-0.58,119.18,-19.9,10.5,23.5,34,4.29,16.09,-323.42,-134.96,499,494.81,529.14,548.95,0.08,0.3,292.19,912.24,299.97,15.46,5790,32.98,0
"391",1,"YBBN",94578,"120113/0000",-27.38,153.13,5,7.75,5.44,5.1,130.59,4.8,16.2,19.5,35.7,22.17,31.01,-5.24,-1.36,742.6,737.99,819.99,840.23,0.52,0.73,284.41,872.45,295.72,9.71,5666,27.29,0
"392",1,"YBBN",94578,"120114/0000",-27.38,153.13,5,3.2,1.77,1.36,143.99,26.8,20.8,22.3,43.1,3.14,35.14,-8.98,-4.52,669.31,583.37,850.51,854.75,0.14,1.62,285.78,884.79,295.96,10.49,5645,31.33,0
"393",1,"YBBN",94578,"120115/0000",-27.38,153.13,5,4.11,0.48,0.35,146,27.7,19.7,22.7,42.4,50.42,98.06,-4.32,-2.05,511.89,509.83,874.71,884.67,2.46,4.78,286.95,898.59,295.87,11.17,5642,34.68,0
"394",1,"YBBN",94578,"120116/0000",-27.38,153.13,5,2.49,1.75,1.66,230.4,31.7,21.2,21.3,42.5,27.23,40.17,-5.28,-3.08,664.74,663.69,919.45,930.14,0.9,1.32,289.58,947.34,294.11,12.59,5668,40.36,0
"395",1,"YBBN",94578,"120117/0000",-27.38,153.13,5,2.18,0.54,0.51,232,33.5,20.5,22.1,42.6,38.2,52.52,-0.47,-0.11,607.1,600.42,943.86,951.43,2.91,4.01,291.97,974.21,294.17,14.26,5690,51.79,0
"396",1,"YBBN",94578,"120118/0000",-27.38,153.13,5,1.29,0.16,-0.5,186.4,33.9,20.1,23.9,44,20.57,59.83,-116.15,-95.04,505.2,456.37,645.44,650.64,0.47,1.36,290.12,912.56,297.82,13.53,5729,42.05,0
"397",1,"YBBN",94578,"120119/0000",-27.38,153.13,5,6.12,3.49,2.91,144.41,24.7,15.5,20.5,36,0.91,2.57,-212.55,-114.03,523.02,519.74,525.99,625.72,0.29,0.84,289,896.88,298.14,12.82,5728,39.18,0
"398",1,"YBBN",94578,"120120/0000",-27.38,153.13,5,-0.59,-1.34,-1.79,197.01,9.1,23.1,24.1,47.2,209.1,306.39,-8.31,-7.48,247.8,247.54,844.9,848.75,36.82,53.96,289.75,914.14,297.29,13.18,5700,34.91,0
"399",1,"YBBN",94578,"120121/0000",-27.38,153.13,5,1.52,-0.05,-0.44,161.61,25.5,21.3,23.7,45,12.25,27.35,-0.78,-0.54,499.65,493.87,874.59,878.16,9.08,20.27,287.25,880.51,297.9,11.63,5690,33.98,0
"400",1,"YBBN",94578,"120122/0000",-27.38,153.13,5,1.3,-0.11,-0.2,171.4,27.5,21.9,23.3,45.2,13.88,30.17,-13.56,-9.27,345.02,339.95,850.95,856.94,0.84,1.82,287.39,885.92,297.52,11.67,5683,37.9,0
"401",1,"YBBN",94578,"120123/0000",-27.38,153.13,5,1.19,-3.06,-3.29,166.4,13,21.4,24.3,45.7,558.26,713.65,-4.79,-0.46,216.66,216.65,889.67,913.25,139.44,178.26,291.01,928.11,297.29,14.08,5691,35.44,1
"402",1,"YBBN",94578,"120124/0000",-27.38,153.13,5,0.81,0.02,-0.05,217.6,35.5,21.5,22.1,43.6,190.43,221.68,-6.19,-4.84,326.24,324.96,889.96,895.05,11.38,13.25,292.2,959.49,295.68,14.7,5716,53.54,0
"403",1,"YBBN",94578,"120125/0000",-27.38,153.13,5,1,-0.76,-0.9,211.2,34.4,20.8,22.1,42.9,208.17,276.68,-3.33,-1.36,350.9,340.78,895.98,921.61,11.86,15.76,293.56,966.93,296.42,15.91,5723,52.94,1
"404",1,"YBBN",94578,"120126/0000",-27.38,153.13,5,0.1,-1.22,-1.59,205.8,33.7,20.9,23.5,44.4,269.97,360.32,-68.06,-42.38,288.33,286.51,742.91,767.09,64.53,86.13,292.89,938.51,298.27,15.71,5758,48.63,0
"405",1,"YBBN",94578,"120127/0000",-27.38,153.13,5,2.6,0.01,-0.12,191.79,32.9,18.7,22.5,41.2,28.88,54.74,-8.76,-4.34,501,493.9,901.23,908.1,9.52,18.05,292.71,950.34,297.01,15.36,5738,53.85,0
"406",1,"YBBN",94578,"120128/0000",-27.38,153.13,5,5.09,2.47,2.53,199.79,30.5,17.5,18.9,36.4,25.12,39.41,-7.47,-5.92,740.87,735.37,897.79,912.19,2.9,4.55,291.86,948.56,296.32,14.55,5745,55.89,0
"407",1,"YBBN",94578,"120129/0000",-27.38,153.13,5,3.31,2.72,2.01,222.4,31.3,18.9,19.3,38.2,13.17,21.54,-4.98,-3.46,838.68,834.1,918.6,927.52,0.75,1.23,291.65,940.81,296.8,14.52,5741,41.69,0
"408",1,"YBBN",94578,"120130/0000",-27.38,153.13,5,3.09,1.13,0.87,210.4,31.3,18.5,20.1,38.6,11.01,26.28,-2.24,-0.7,760.94,755.77,907.26,937.04,0.55,1.31,293.01,944.12,297.88,15.73,5775,53.45,0
"409",1,"YBBN",94578,"120131/0000",-27.38,153.13,5,9.37,3.19,2.8,117.59,24,11.7,18.7,30.4,1.01,11.77,-21.17,-8.71,827.96,815.93,847.39,890.17,0.25,2.91,291.85,924.76,298.45,14.93,5783,49.91,0
"410",1,"YBBN",94578,"120201/0000",-27.38,153.13,5,5.86,2.62,2.23,172.2,20.3,15.7,19.7,35.4,6.49,13.97,-32.54,-6.97,794.71,789.4,836.62,857.59,377.8,812.85,290.99,913.38,298.64,14.3,5780,36.07,0
"411",1,"YBBN",94578,"120202/0000",-27.38,153.13,5,7.47,6.98,6.45,166.41,-16.2,15.2,17.1,32.3,1.3,3.35,-21.72,-19.41,776.37,774.26,799.43,807.32,0.09,0.24,287.24,880.71,297.87,11.63,5752,27.64,0
"412",1,"YBBN",94578,"120203/0000",-27.38,153.13,5,8.79,7.18,7.05,163.59,-11.1,14.5,16.1,30.6,12.06,17.16,-1.34,-0.37,768.77,767.72,851.36,857.74,1.12,1.59,286.19,863.26,298.49,11.06,5749,33.42,0
"413",1,"YBBN",94578,"120204/0000",-27.38,153.13,5,10.21,8.39,7.98,156.6,19.9,12.5,15.1,27.6,0.3,2.18,-15.7,-10.23,815.94,811.47,829.45,841.37,0.02,0.12,287.46,880.24,298.16,11.8,5747,31.31,0
"414",1,"YBBN",94578,"120205/0000",-27.38,153.13,5,9.24,7.26,6.85,165,23.1,12.7,16.5,29.2,1.78,7.86,-5.24,-3.66,692.37,689.44,876.57,879.57,0.17,0.75,288.75,893.2,298.23,12.64,5776,34.11,0
"415",1,"YBBN",94578,"120206/0000",-27.38,153.13,5,6.13,2.73,2.14,164.2,24.3,13.7,21.7,35.4,26.35,52.4,-113.94,-81.03,696.12,692.95,762.3,782.95,1.75,3.48,290.53,888.24,300.56,14.28,5789,33.46,0
"416",1,"YBBN",94578,"120207/0000",-27.38,153.13,5,4.19,1.67,0.97,174.2,31.5,16.3,22.3,38.6,27.27,58.68,-132.85,-9.27,570.41,555.04,717.03,884.42,2.11,4.53,291.19,912.84,298.89,14.49,5755,43.62,0
"417",1,"YBBN",94578,"120208/0000",-27.38,153.13,5,2.04,-0.16,-0.82,197.6,29.8,20,22.5,42.5,53.96,142.2,-13.78,-8.81,441.49,439.74,837.36,856.01,4.62,12.18,289.65,893.33,299.14,13.41,5725,37.09,1
"418",1,"YBBN",94578,"120209/0000",-27.38,153.13,5,5.58,1.94,1.32,164.4,22.1,15.9,21.9,37.8,84.51,158.28,0,0,535.68,533.67,901.07,901.83,17.44,32.67,289.41,904.26,297.87,13.04,5701,30.45,0
"419",1,"YBBN",94578,"120210/0000",-27.38,153.13,5,8.42,2.69,2.31,79.79,18.9,11.5,23.5,35,6.43,17.5,-124.92,-1.63,678.95,673.03,710.92,881.42,0.34,0.94,287.83,898.69,296.76,11.83,5702,29.45,0
"420",1,"YBBN",94578,"120211/0000",-27.38,153.13,5,5.54,0.75,0.45,103.81,28.1,13.5,26.5,40,39.03,57.75,-149.92,-119.38,409.55,409.43,720.02,728.53,3.05,4.51,288.59,902.81,297.16,12.38,5701,39.93,1
"421",1,"YBBN",94578,"120212/0000",-27.38,153.13,5,3.18,-0.25,-0.92,163.6,28.3,17.5,24.5,42,208.36,337.28,-103.02,-69.65,409.55,403.38,758.51,778.11,42.57,68.92,290.63,915.7,298.05,13.93,5715,34.29,1
"422",1,"YBBN",94578,"120213/0000",-27.38,153.13,5,-0.19,-4.26,-4.9,151.97,33.6,21.9,26.9,48.8,463.14,589.31,-39.38,-18.63,384.59,377.88,804.89,882.79,36.83,46.87,290.54,916.47,297.88,13.85,5690,37.29,1
"423",1,"YBBN",94578,"120214/0000",-27.38,153.13,5,1.62,0.48,-0.07,160.2,28.9,20.5,24.3,44.8,94.79,186.44,-106.04,-77.2,351.94,343.62,744.26,759.86,6.02,11.85,288.17,900.88,296.91,12.08,5677,29.5,0
"424",1,"YBBN",94578,"120215/0000",-27.38,153.13,5,6.82,1.89,1.47,127.39,22.1,15.9,21.9,37.8,33.07,62.65,-50.43,-0.89,620.4,408.99,699.59,875.52,4.83,9.14,286.93,889.68,296.69,11.27,5670,28.33,0
"425",1,"YBBN",94578,"120217/0000",-27.38,153.13,5,5.2,-0.7,-1.19,107.22,10.1,16.5,24.5,41,143.93,215.88,-3.14,-0.69,270.08,269.66,892.59,895.27,29.46,44.19,288.25,900.04,297.07,12.15,5684,29.39,0
"426",1,"YBBN",94578,"120218/0000",-27.38,153.13,5,1.45,0.08,-0.45,169.21,32.5,20.8,23.1,43.9,111.47,174.03,-53.06,-39.66,233.92,233.79,760.96,768.82,10.42,16.26,290.22,925.93,296.68,13.41,5713,37.63,0
"427",1,"YBBN",94578,"120219/0000",-27.38,153.13,5,-0.31,-3.03,-3.65,178.6,30.9,22.7,24.1,46.8,820.43,973.94,-2.83,-2.79,221.25,221.16,888.19,888.65,839.41,996.48,291.56,930.05,297.68,14.56,5699,39.71,0
"428",1,"YBBN",94578,"120220/0000",-27.38,153.13,5,3.5,1.29,1,145.39,15.3,16.1,26.1,42.2,0.78,11.12,-241.63,-168.59,635.1,624.01,641.99,679.22,0.03,0.38,288.19,883.89,298.55,12.35,5728,33.58,1
"429",1,"YBBN",94578,"120221/0000",-27.38,153.13,5,-0.18,-1.51,-1.88,226.01,34.3,20.1,26.1,46.2,902.02,988.12,-126.66,-100.97,185.55,185.47,716.04,731.89,12.04,13.18,293.15,950.4,297.46,15.76,5743,50.1,0
"430",1,"YBBN",94578,"120222/0000",-27.38,153.13,5,5.11,2.81,2.3,165.81,27.3,17.1,20.9,38,11.36,29.56,-26.95,-14.77,646.36,609.63,832.36,836.57,0.22,0.56,288.71,900.66,297.48,12.51,5698,36.83,0
"431",1,"YBBN",94578,"120223/0000",-27.38,153.13,5,3.38,1.44,1.47,273.31,32.6,19.5,21.1,40.6,22.47,43.78,-18.65,-16.25,672.76,669.42,878.45,885.85,1.27,2.48,290.71,946.75,295.31,13.54,5698,49.43,0
"432",1,"YBBN",94578,"120224/0000",-27.38,153.13,5,2.85,1.39,1.39,191.01,29.3,20.6,21.3,41.9,19.73,29.88,-4.64,-2.04,596.04,590.72,930.6,939.26,2.7,4.09,290.86,968.04,293.59,13.38,5675,44.8,0
"433",1,"YBBN",94578,"120225/0000",-27.38,153.13,5,2.13,-2.08,-2.34,191.81,23.9,19.7,22.5,42.2,668.69,814.94,-2.19,-0.33,196.9,196.78,928.4,945.63,77.76,94.77,293.51,953.76,297.51,16.07,5736,47.88,0
"434",1,"YBBN",94578,"120227/0000",-27.38,153.13,5,4.67,1.72,1.12,180.4,-0.7,18.3,20.1,38.4,7.48,22.2,-14.24,-4.09,820.37,795.55,871.86,887.9,7.84,23.27,289.45,908.04,297.55,13.02,5732,26.98,0
"435",1,"YBBN",94578,"120228/0000",-27.38,153.13,5,5.63,1.28,0.66,158.58,3.6,16.8,20.3,37.1,11.91,32.68,-4.34,-0.07,438.98,436.5,883.8,904.7,7.13,19.57,290.08,907.42,298.26,13.57,5732,27.67,0
"436",1,"YBBN",94578,"120229/0000",-27.38,153.13,5,11.39,1.3,0.94,63.62,-6.5,7.7,21.7,29.4,2.79,36.48,-1.93,0,867.04,672.35,893.51,916.82,0.62,8.08,291.01,921.23,297.92,14.2,5736,27.12,0
"437",1,"YBBN",94578,"120303/0000",-27.38,153.13,5,7.77,1.58,0.81,145.6,-6.9,13.3,20.3,33.6,9.51,42.51,-17.44,-3.71,793.9,542.27,877.84,901.68,10.09,45.09,292.06,929.99,298.19,15.05,5756,27.56,0
"438",1,"YBBN",94578,"120304/0000",-27.38,153.13,5,5.58,1.3,0.91,162.01,-12.8,16.4,19.7,36.1,29.29,48.31,-0.06,0,792.02,787.37,930.58,932.46,4.78,7.88,292.08,932.46,297.99,15.02,5762,36.18,0
"439",1,"YBBN",94578,"120305/0000",-27.38,153.13,5,1.01,-0.83,-0.97,230.8,35.6,20.1,21.5,41.6,184.15,246.37,-1.08,-0.36,352.68,346.98,933.26,943.41,75.18,100.58,294.98,970.83,297.51,17.32,5772,62.08,0
"440",1,"YBBN",94578,"120308/0000",-27.38,153.13,5,3.11,1.93,1.48,162.4,29.5,19.3,23.7,43,8.91,16.83,-97.49,-69.16,670.77,669.17,716.01,748.14,0.14,0.26,287.39,906.61,295.57,11.39,5671,28.87,0
"441",1,"YBBN",94578,"120311/0000",-27.38,153.13,5,3.88,2.31,1.84,159.61,27.4,19.6,21.3,40.9,14.07,21.8,-30.93,-16.53,696.8,693.92,752.49,860.9,5.19,8.05,287.99,914.53,295.46,11.77,5675,31.68,0
